"Date","Last","Open","High","Low","Vol.","Change %"
"21/03/2024","65,588.0","65,396.2","65,683.9","65,108.5","4910000","0.59%"
"20/03/2024","65,204.4","65,012.6","65,779.8","64,725.0","3550000","0.30%"
"19/03/2024","65,012.6","65,683.9","65,683.9","65,012.6","3160000","-0.15%"
"18/03/2024","65,108.5","65,971.5","66,259.2","64,820.9","6800000","-1.31%"
"15/03/2024","65,971.5","67,218.1","67,218.1","65,875.6","4850000","-1.15%"
"14/03/2024","66,738.6","67,212.0","67,496.0","66,549.3","5450000","-0.42%"
"13/03/2024","67,022.6","66,360.0","67,117.3","66,265.3","5650000","1.14%"
"12/03/2024","66,265.3","66,644.0","66,833.3","66,265.3","3840000","-0.43%"
"11/03/2024","66,549.3","66,738.6","67,496.0","66,265.3","4210000","0.43%"
"08/03/2024","66,265.3","68,253.3","69,010.6","66,265.3","7360000","-2.78%"
"07/03/2024","68,158.6","67,874.6","68,253.3","67,496.0","5070000","0.28%"
"06/03/2024","67,969.3","69,389.3","69,578.6","67,969.3","4830000","-1.64%"
"05/03/2024","69,105.3","68,158.6","69,105.3","67,874.6","5440000","1.39%"
"04/03/2024","68,158.6","67,969.3","68,821.3","67,780.0","5010000","0.70%"
"01/03/2024","67,685.3","68,253.3","68,253.3","67,401.3","4400000","-0.69%"
"29/02/2024","68,158.6","68,726.6","69,389.3","67,780.0","6540000","-0.28%"
"28/02/2024","68,347.9","68,537.3","68,726.6","67,685.3","3420000","0.28%"
"27/02/2024","68,158.6","67,401.3","68,537.3","67,306.6","5280000","1.41%"
"26/02/2024","67,212.0","67,212.0","67,874.6","66,928.0","3050000","0.00%"
"23/02/2024","67,212.0","67,969.3","68,821.3","67,212.0","6140000","-0.84%"
"22/02/2024","67,780.0","67,496.0","68,821.3","67,306.6","4650000","0.42%"
"21/02/2024","67,496.0","67,685.3","68,064.0","67,212.0","3590000","-0.28%"
"20/02/2024","67,685.3","67,874.6","68,537.3","67,496.0","4390000","-0.56%"
"19/02/2024","68,064.0","67,117.3","68,726.6","66,928.0","6650000","2.71%"
"16/02/2024","66,265.3","64,182.7","66,549.3","63,898.7","11110000","3.55%"
"15/02/2024","63,993.4","63,993.4","64,372.0","63,614.7","3880000","0.00%"
"07/02/2024","63,993.4","63,993.4","64,277.4","63,614.7","2740000","0.00%"
"06/02/2024","63,993.4","64,466.7","64,561.4","63,993.4","2390000","-0.59%"
"05/02/2024","64,372.0","63,804.0","64,561.4","63,614.7","3570000","0.89%"
"02/02/2024","63,804.0","63,898.7","64,088.0","63,425.4","2610000","-0.15%"
"01/02/2024","63,898.7","63,614.7","64,182.7","63,614.7","2500000","0.75%"
"31/01/2024","63,425.4","63,614.7","64,561.4","63,330.7","4020000","0.15%"
"30/01/2024","63,330.7","63,709.4","63,709.4","63,330.7","1790000","-0.15%"
"29/01/2024","63,425.4","63,520.0","63,709.4","63,330.7","1730000","0.00%"
"26/01/2024","63,425.4","63,425.4","63,898.7","63,425.4","1680000","0.15%"
"25/01/2024","63,330.7","63,804.0","63,898.7","63,330.7","2660000","-0.59%"
"24/01/2024","63,709.4","64,182.7","64,372.0","63,614.7","2080000","-0.59%"
"23/01/2024","64,088.0","64,656.0","64,656.0","63,993.4","2110000","-0.88%"
"22/01/2024","64,656.0","64,372.0","65,034.7","64,372.0","1960000","0.44%"
"19/01/2024","64,372.0","63,804.0","64,940.0","63,804.0","2620000","0.89%"
"18/01/2024","63,804.0","63,709.4","64,182.7","63,709.4","1230000","0.45%"
"17/01/2024","63,520.0","63,898.7","64,277.4","63,425.4","1830000","-0.45%"
"16/01/2024","63,804.0","63,425.4","63,804.0","63,141.4","2070000","0.60%"
"15/01/2024","63,425.4","63,614.7","63,898.7","63,425.4","2230000","-0.30%"
"12/01/2024","63,614.7","63,993.4","64,277.4","63,425.4","3280000","-1.03%"
"11/01/2024","64,277.4","63,898.7","64,845.4","63,898.7","2080000","0.59%"
"10/01/2024","63,898.7","64,466.7","64,466.7","63,804.0","3010000","-0.88%"
"09/01/2024","64,466.7","64,561.4","64,845.4","64,372.0","2460000","-0.15%"
"08/01/2024","64,561.4","65,318.7","65,413.3","64,561.4","2400000","-0.87%"
"05/01/2024","65,129.3","65,602.7","65,602.7","64,845.4","1480000","-0.29%"
"04/01/2024","65,318.7","65,413.3","65,792.0","65,318.7","3400000","0.00%"
"03/01/2024","65,318.7","64,750.7","65,318.7","64,372.0","1890000","1.02%"
"02/01/2024","64,656.0","64,561.4","64,845.4","64,277.4","2140000","1.04%"
"29/12/2023","63,993.4","65,034.7","65,034.7","63,993.4","1950000","-1.31%"
"28/12/2023","64,845.4","63,898.7","64,845.4","63,898.7","2410000","1.48%"
"27/12/2023","63,898.7","64,372.0","64,561.4","63,898.7","1630000","0.00%"
"26/12/2023","63,898.7","64,180.6","64,368.5","63,898.7","1980000","0.15%"
"25/12/2023","63,804.7","63,522.8","64,556.5","63,522.8","2670000","0.44%"
"22/12/2023","63,522.8","63,710.8","63,992.7","63,428.9","2150000","-0.30%"
"21/12/2023","63,710.8","63,804.7","64,180.6","63,710.8","2590000","-0.44%"
"20/12/2023","63,992.7","62,959.0","64,086.6","62,959.0","2600000","1.64%"
"19/12/2023","62,959.0","63,053.0","63,334.9","62,301.2","3060000","0.00%"
"18/12/2023","62,959.0","63,992.7","64,086.6","62,959.0","3510000","-1.62%"
"15/12/2023","63,992.7","64,368.5","64,462.5","63,992.7","3740000","-0.44%"
"14/12/2023","64,274.6","64,274.6","64,744.4","64,086.6","1460000","0.29%"
"13/12/2023","64,086.6","65,402.2","65,496.2","63,992.7","4510000","-1.73%"
"12/12/2023","65,214.3","65,778.1","65,872.0","64,838.4","2790000","-0.86%"
"11/12/2023","65,778.1","66,247.9","66,247.9","65,684.1","4730000","1.45%"
