"Date","Last","Open","High","Low","Vol.","Change %"
"29/08/2022","54,475.9","54,790.8","54,790.8","53,342.3","3390000","-0.80%"
"26/08/2022","54,916.7","54,412.9","55,294.6","54,349.9","2950000","1.04%"
"25/08/2022","54,349.9","54,287.0","54,601.8","54,161.0","1740000","0.12%"
"24/08/2022","54,287.0","54,475.9","54,664.8","54,224.0","1530000","0.23%"
"23/08/2022","54,161.0","53,600.7","54,161.0","53,600.7","1650000","0.23%"
"22/08/2022","54,036.5","53,912.0","54,347.8","53,476.2","2490000","-0.12%"
"19/08/2022","54,098.8","54,783.6","55,094.8","53,663.0","2980000","-1.59%"
"18/08/2022","54,970.3","54,721.3","55,841.9","54,721.3","3880000","0.00%"
"17/08/2022","54,970.3","55,406.1","55,468.3","54,783.6","2290000","-0.45%"
"16/08/2022","55,219.3","55,343.8","55,655.1","54,845.8","2100000","-0.22%"
"15/08/2022","55,343.8","53,912.0","55,468.3","53,912.0","4690000","2.77%"
"12/08/2022","53,849.7","53,351.7","53,849.7","53,351.7","1890000","0.58%"
"11/08/2022","53,538.5","53,663.0","54,036.5","53,351.7","2820000","0.00%"
"10/08/2022","53,538.5","53,725.2","53,974.3","53,538.5","1710000","-0.23%"
"09/08/2022","53,663.0","53,538.5","54,472.3","53,351.7","3530000","0.23%"
"08/08/2022","53,538.5","53,476.2","53,787.5","53,102.7","2410000","0.23%"
"05/08/2022","53,414.0","53,600.7","54,285.5","53,289.5","2700000","-0.35%"
"04/08/2022","53,600.7","52,978.2","53,912.0","52,853.7","4630000","1.53%"
"03/08/2022","52,791.4","52,915.9","53,040.4","52,417.9","3420000","-0.24%"
"02/08/2022","52,915.9","52,293.4","52,978.2","51,982.1","2860000","1.19%"
"01/08/2022","52,293.4","52,293.4","52,417.9","51,733.1","2760000","0.60%"
"29/07/2022","51,982.1","52,978.2","53,040.4","51,982.1","2950000","-1.65%"
"28/07/2022","52,853.7","53,040.4","53,414.0","51,733.1","2530000","-0.35%"
"27/07/2022","53,040.4","52,666.9","53,040.4","52,542.4","1170000","0.47%"
"26/07/2022","52,791.4","53,538.5","53,538.5","52,791.4","1720000","-0.70%"
"25/07/2022","53,164.9","54,161.0","54,161.0","52,978.2","3420000","0.35%"
"22/07/2022","52,978.2","53,787.5","53,849.7","52,978.2","1990000","0.12%"
"21/07/2022","52,915.9","53,476.2","53,476.2","52,604.7","2740000","0.12%"
"20/07/2022","52,853.7","52,915.9","53,476.2","52,293.4","4330000","2.29%"
"19/07/2022","51,670.9","51,608.6","51,670.9","51,172.8","1800000","0.00%"
"18/07/2022","51,670.9","51,546.3","52,604.7","51,235.1","1920000","0.97%"
"15/07/2022","51,172.8","52,293.4","52,293.4","51,172.8","2100000","-0.72%"
"14/07/2022","51,546.3","51,546.3","51,982.1","51,172.8","1360000","0.36%"
"13/07/2022","51,359.6","52,293.4","52,293.4","51,359.6","1730000","-1.20%"
"12/07/2022","51,982.1","51,546.3","51,982.1","51,484.1","916780","0.85%"
"11/07/2022","51,546.3","52,666.9","52,666.9","51,546.3","1520000","-0.96%"
"08/07/2022","52,044.4","52,231.1","52,293.4","51,733.1","1380000","0.60%"
"07/07/2022","51,733.1","52,231.1","52,666.9","51,733.1","1960000","-0.48%"
"06/07/2022","51,982.1","52,355.6","53,476.2","51,982.1","3400000","-2.22%"
"05/07/2022","53,164.9","54,659.0","54,659.0","53,164.9","2120000","-1.50%"
"04/07/2022","53,974.3","55,094.8","55,094.8","53,538.5","1530000","-1.48%"
"01/07/2022","54,783.6","54,161.0","55,281.6","52,791.4","2580000","2.09%"
"30/06/2022","53,663.0","55,717.4","55,966.4","53,663.0","2290000","-4.22%"
"29/06/2022","56,028.6","55,343.8","56,028.6","54,908.1","1800000","0.33%"
"28/06/2022","55,841.9","55,717.4","56,153.1","54,285.5","3490000","3.70%"
"27/06/2022","53,849.7","53,787.5","54,721.3","53,476.2","1910000","1.17%"
"24/06/2022","53,227.2","53,600.7","54,659.0","53,227.2","1370000","0.00%"
"23/06/2022","53,227.2","52,293.4","54,036.5","52,106.6","3080000","1.18%"
"22/06/2022","52,604.7","55,904.1","56,277.7","52,542.4","4520000","-5.16%"
"21/06/2022","55,468.3","57,522.7","58,207.5","55,406.1","3740000","-3.15%"
"20/06/2022","57,273.7","58,207.5","58,830.1","56,837.9","3780000","0.00%"
